id,setor,tombo,descricao,
0pKG7Xtvlg,1114,15656,CAIXA PARA GAIOLA CONTENSOR PARA,
0pjaJFN1Ud,111103,13365,BANQUETA ALTA MADEIRA,
0q5GBgJWHh,1113,15823,CADEIRA FIXA ASSENTO E ENCOSTO EM,
0qBHn5r09U,110409,235386,ESTABILIZADOR DE TENSAO,
0qOFlQYZMD,112303,14813,CADEIRA FIXA EMPILHÁVEL,
0qVW3eFoE4,1110,5829,MESA DE ESCRITÓRIO COM 3 GAVETAS,
0qWJQMnArG,110409,275199,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
0qXEII3fgd,111604,6453,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
0qlkzSfvaH,110301,11424,MESA ANGULAR,
0qxMmHJ4wy,110409,238103,ARMARIO DE MADEIRA COM PORTAS DE ABRIR,
0qzxww9HWD,110409,319502,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
0rjRxXtenV,1113,13856,VENTILADOR OSC PAREDE 60CM,
0rjz3vcnIA,110409,247878,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
0s05ZZBecV,1114,17224,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
0sAKX29loT,110409,208970,CARTEIRA ESCOLAR UNIVERSITARIA DE,
0sFtD6Yaxc,110406,1930,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
0sGw2oZC4n,110409,113,EXTINTOR DE INCÊNDIO PQS,
0sGwAxhD9f,1113,7967,APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL,
0sJOlu8uWC,110409,295203,PAQUIMETRO,
0sL6LFa4gk,111102,9942,ESTANTE INDUSTRIAL (ARMÁRIO ESTANTE),
0slvGq73X2,1115,8702,MESA PARA REUNIÃO REDONDA 1,
0sugL6hLsn,1117,9582,CARTEIRA ESCOLAR PARA DESTRO,
0swL1Znj7L,110409,319199,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
0t8Z4Q2HQg,110409,237418,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
0tCT1s9Tf1,1109,18006,MONITOR CRISTAL LIQUIDO 17'' AOC,
0tExOfe3JA,1109,18026,MONITOR MICROCOMPUTADOR 17'' POSITIVO,
0tN9bN4T8C,1115,15636,NOTEBOOK POSITIVO MASTER N4340,
0tWWEc5Ib8,112205,13620,CADEIRA OBESO INJ COURVIM PRETO/PRETO,
0tXIbbc1ZI,1115,8290,MESA RETA 800X600755,
0tdUn4R9QF,110409,341871,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
0uVEz7qRuS,1110,8080,ARMÁRIO ALTO 800X500X1600 MM,
0uXG2eiQ2j,110409,236588,CADEIRA DE MADEIRA COM ASSENTO E ENCOSTO,
0uaqePR4wB,1164,9081,CARTEIRA ESCOLAR PARA DESTRO,
0ucox0iCuT,110409,208999,MOCHO ODONTOLOGICO,
0umq1MZhoC,110409,18511,EXTINTOR PQS ABC 6KG,
0up9G9yUVs,110409,258616,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
0urDfi1fAS,1113,821489,ARMARIO DE ACO,
0uskYhMF1e,1113,15612,ARMÁRIO ESCRITÓRIO,
0vMqDotxp9,1114,16344,EXTINTOR ABC 6KG,
0vUrESVERi,1114,13712,SIMULADOR GINECOLÓGICO,
0vWxxdQfZH,1101,15213,IMPRESSORA DE CARTÕES,
0vZxgWTLQi,110409,315570,VIOLA,
0vbj0VEd0O,110409,235420,ESTANTE DE ACO ABERTA COM PRATELEIRAS,
0vdlGMlEpj,110409,820654,MESA PARA MICROCOMPUTADOR,
0vgIrBEH3n,116346,8861,GAVETEIRO MÓVEL,
0vvgRuMnNG,116311,1205,MICROFONE GOOSENECK,
0w01O1Kd57,1164,10103,POLTRONA PARA AUDITORIO,
0wPfaMCc2E,112205,3839,BIBLIOCANTO. CONFECÇÃO EM AÇO,
0wRcyVbdTO,110409,316800,PENETROMETRO,
0wSmGsaAW1,110409,300996,SAXOFONE ALTO,
0wlP5InhPh,1114,16463,CAMA HOSPITALAR S-0180,
0wxpqPxTEh,1113,7021,CADEIRA EXECUTIVA GIRATÓRIA COM BRAÇOS,
0xHWi4zMSZ,110302,18249,PONTO DE ACESSO PADRÃO SEM FIO ALTA,
0xJF4SWTue,112303,14429,MESA REFEITÓRIO 6 LUGARES,
0xaVjqNDvs,110409,821386,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
0xdVe2v65g,1115,614,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
0xyNACwClJ,112303,14112,MESA REFEITÓRIO 6 LUGARES,
0y0Ujb4oQq,1164,10020,POLTRONA PARA AUDITORIO,
0yCHZZVJVg,110409,257367,CARTEIRA ESCOLAR UNIVERSITARIA DE,
0yCpusU2mx,1115,2349,CADEIRA FIXA AZUL ROYAL,
0yGselGtBt,112205,1082,APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL,
0yKsLrVFSX,110409,208334,CARTEIRA ESCOLAR UNIVERSITARIA DE,
0yRkMSF5Y5,111901,10445,APARELHO TELEFONICO IP SIP T21,
0yiHEWmUpR,111103,6466,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
0yijDrota9,1114,16296,ESFIGMOMANÔMETRO AJUSTE DIGITAL,
0ykbKCn432,110409,832843,MESA DE MADEIRA SEM GAVETA,
0ymnvQFNhj,1164,10367,APARELHO DE AR CONDICIONADO TIPO SPLIT,
0yrc1UaPMz,1117,1555,CADEIRA COMUM,
0z3m1dqHYS,110409,222963,CADEIRA PARA AUDITORIO COM ASSENTO E ENCOSTO,
0z4DO1kRdX,110102,678,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
0zFCPTdCyw,112205,11329,POLTRONA FIXA,
0zP1C904qX,1114,17485,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
0zbGdhXttS,1164,2869,CARTEIRA ESCOLAR PARA DESTRO,
0zhQ5fCd0B,1123,13871,VENTILADOR OSC PAREDE 60CM,
10R9JpAbkK,110409,159576,MOCHO ODONTOLOGICO,
10T954aAIu,110302,2095,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
10X8NjwOEL,1164,6891,QUADRO BRANCO 3,
10XFHhXwrc,110409,237890,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
111fTAmTRK,1164,18233,FIAT LINEA ESSENCE DUAL PLACA OIG-2984,
11B7CwZ7fL,110302,2102,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
11Ed2Y8wYG,110409,335706,CADEIRA GIRATORIA COM RODIZIOS,
11YLqXER0e,1116,14819,CADEIRA FIXA EMPILHÁVEL,
12CMmjDIrO,110409,344484,UNIDADE DE PROCESSAMENTO CENTRAL -,
12KDCMWGER,110302,431,REDE DE INFORMÁTICA MÓDULO POWER INJETOR,
12KR8CaKSJ,110409,244878,TELA PARA PROJECAO,
12beXBUGHL,110409,309657,AIR SPLIT DE 18.000 BTUS,
12vDC8hcFc,1113,981,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
12vadPRqy7,110409,208958,CARTEIRA ESCOLAR UNIVERSITARIA DE,
12wN4QBXXx,1117,3692,PÚLPITO PORTÁTIL EM MDF 30MM,
12ytWyBtby,1113,15564,MICROCOMPUTADOR DELL OPTIPLEX 3080,
137y9Q30q5,111604,8639,MESA RETANGULAR 1600X600X750MM,
139HGfeigT,1114,11708,DESTILADOR DE ÁGUA EM AÇO INOX AISI 304,
13AhrTGGFW,110409,300288,MULTIMETRO,
13DsAghh67,1164,1650,CADEIRA COMUM,
13a81xoby7,1164,9492,CARTEIRA ESCOLAR PARA DESTRO,
13kEGiMPeE,1164,1680,CADEIRA COMUM,
13vdIyK6kM,110409,239361,BANCO INDIVIDUAL DE MADEIRA COM ASSENTO,
146UVtDGdY,110409,12473,MESA REUNIÃO REDONDA LAYOUT,
14maOQtTkv,1114,17550,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
14vOUPyPiV,1113,8443,MESA EM L,
14yEI7suF5,110409,341466,MESA DE MADEIRA COM 02 GAVETAS,
14yNFvtXtR,110409,18651,VENTILADOR DE PAREDE 200W.,
15EbJq3kDW,116313,10306,APARELHO DE AR CONDICIONADO TIPO SPLIT,
15FCVKOD1y,112205,1891,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
15OPzLV9zU,1164,10127,POLTRONA PARA AUDITORIO,
15UzAVu1RI,1113,2663,CADEIRA FIXA AZUL ROYAL,
15W1ZkiwQE,110409,248004,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
15gYb46PX6,110409,209271,MICROSCOPIO BINOCULAR,
15pLuY8N1z,1164,6011,MESA PARA COMPUTADOR CINZA COM SUPORTE,
15zN4AYueQ,112303,14163,CADEIRA FIXA EMPILHÁVEL,
1605FjLUqU,1164,3121,CARTEIRA ESCOLAR PARA DESTRO,
1610dFRHoE,1114,10853,GAIOLA COBAIA PEQUENO PORTE TIPO CAIXA,
164cMlGLly,112205,10507,APARELHO TELEFONICO IP SIP T21,
16EwVSdGPZ,1113,821502,MESA DE MADEIRA PARA MAQUINA DE ESCREVER,
16GRy5YWW5,1113,237866,MODULO ISOLADOR,
16Qxjernvu,112303,14517,CADEIRA FIXA EMPILHÁVEL,
16SCIo9QaU,111612,15189,TRANSDUTOR LINEAR DE MEDIDA,
16uWWYKUO9,1113,2650,CADEIRA FIXA AZUL ROYAL,
17IL0bY6f4,1113,849,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
17VT9O6ddb,1117,1444,CADEIRA COMUM,
17XSPc5Fzs,1117,8231,MESA RETA 800X600755,
17fnXxKjzm,1114,16399,EXTINTOR ABC 6KG,
17iZ53dZye,110409,18608,NOTEBOOK APPLE MACBOOK 2020 APPLE M1 /,
17qeZYGiEh,1113,11516,PROJETOR MULTIMÍDIA EPSON POWER LITE X36,
17rQFWtT5S,1114,16714,CARTEIRA ESCOLAR COM ASSENTO E ENCOSTO - AVL,
182oCRygGY,1116,5882,MESA DE ESCRITÓRIO COM 3 GAVETAS,
18KI7qA53m,111612,16809,BANQUETA GIRATORIA COM ASSENTO ESTOFADO,
18Q0bfqlH9,110103,4453,CADEIRA ESCRITÓRIO PRETA,
18SmouSXfF,1164,10264,POLTRONA PARA AUDITORIO,
18ZpN4qPWk,110409,208490,CARTEIRA ESCOLAR UNIVERSITARIA DE,
18nYNnr1vR,1114,8728,FREEZER HORIZONTAL 2 PORTAS,
19IgkacQaq,1114,12145,KIT PARA NECROPSIA,
19VrkHZ5bA,110409,333648,BANCO INDIVIDUAL COM ASSENTO ESTOFADO,
19heuiGbZr,1164,2983,CARTEIRA ESCOLAR PARA DESTRO,
19mlAGrxWZ,110409,821731,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
19tPYvxSn2,110302,9951,APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL,
19tRShkH91,110409,239159,MESA PARA MICROCOMPUTADOR,
19y9TESKUi,111604,6190,MESA PARA COMPUTADOR BEGE COM SUPORTE,
1ABnvwvv5c,116317,4518,APARELHO DE AR CONDICIONADO SPLIT HI-WALL,
1ADJfdsfDj,1164,18035,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
1AI7WsqnbN,112203,11087,POLTRONA FIXA,
1ASvZuR7eT,110409,296091,REGUA ANTROPOMETRICA,
1Afm8tlzE9,1117,9543,CARTEIRA ESCOLAR PARA DESTRO,
1Ap9hvFx3X,112303,14084,MESA REFEITÓRIO 6 LUGARES,
1AzjFyd7EK,1184,9040,CARTEIRA ESCOLAR PARA DESTRO,
1B9xxfCpCA,110409,285091,SAXOFONE ALTO,
1BAWjX7NYw,110409,236835,VENTILADOR DE TETO,
1BLsT4osyc,1110,1121,CAIXA ATIVA 180 WATTS,
1BRm9hBaG9,1117,594,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
1Bd4uDMygM,110409,15723,MESA RETA ESCRITORIO 1600X800CM,
1ByTd654ki,1117,9526,CARTEIRA ESCOLAR PARA DESTRO,
1C1NfkH2G6,110409,236836,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
1C3avV8Ejf,1114,16564,NEGATOSCOPIO VISOR EM ACRÍLICO,
1Cgo1U7V3O,1110,2126,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
1ChL878iET,110409,326292,AIR SPLIT DE 36.000 BTUS,
1CoVM9IbQg,111613,11006,POLTRONA FIXA,
1D11AjEQa0,1116,7321,COMPUTADOR DELL OPTIPLEX 7060,
1D63CjDAvd,1164,17794,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
1DFB776xAk,111616,16844,BANQUETA GIRATORIA COM ASSENTO ESTOFADO,
1DFV3dEuS9,110409,12475,MESA REUNIÃO REDONDA LAYOUT,
1DWeHBcmm0,110409,248121,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
1DgnkGoWUN,110409,247961,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
1EGlynLuQl,1115,15635,NOTEBOOK POSITIVO MASTER N4340,
1EU50pkvqw,110409,168788,ESTUFA,
1EUeF4jqSB,110409,15708,MESA RETA ESCRITORIO 1200X800CM,
1EaxgSYQG6,110409,337175,FLANELOGRAFO,
1Ecb3s07fC,1109,17982,MICROCOMPUTADOR DE MESA DATEN,
1EdSSqmzj7,1114,16368,EXTINTOR ABC 6KG,
1EjGBWqOB8,1117,9584,CARTEIRA ESCOLAR PARA DESTRO,
1Ekft5NqHz,111603,8886,BOMBA DE VÁCUO E AR COMPRIMIDO COM FRASCO,
1ElZkasYld,1114,17484,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
1EwU7AZWhv,110409,329091,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
1F4rOYEXmN,110101,6146,MESA DE ESCRITÓRIO COM 3 GAVETAS,
1FGEB4ckTp,112205,11288,POLTRONA FIXA,
1FGHwLqS9p,110409,159708,MESA PARA CADAVER,
1G1qfJXe3B,1164,9416,CARTEIRA ESCOLAR PARA DESTRO,
1G9VvlPRCV,110409,905956,MODELADORA PARA MASSAS,
1GBBiWRQgv,1110,2399,CADEIRA FIXA AZUL ROYAL,
1GBMHQMYAQ,1115,15955,MICROCOMPUTADOR DELL OPTIPLEX 3080 I3 16GB,
1GMPzz0iJ8,1114,17652,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
1GUixjgJwk,1117,1472,CADEIRA COMUM,
1GW5LDfUL7,1117,8230,MESA RETA 800X600755,
1GZwEGQ5zq,112205,11265,POLTRONA FIXA,
1GaeabZOzh,110302,11827,SWITCH CAMADA 3 - 24 PORTAS GIGABIT ETHERNET +,
1GjL1HV0OX,110409,238575,MICROCOMPUTADOR,
1GlhIWyp5Q,1104,4016,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
1Grbkal31F,1117,10981,NOTEBOOK LENOVO L450,
1H19QJjZCq,1115,15418,CRONÔMETRO VOLLO,
1H7Cb7U5Ih,110409,342080,CADEIRA FIXA COM ASSENTO E ENCOSTO EM,
1H9EP03eGh,110409,274793,TECLADO MUSICAL ELETRONICO,
1HDYxCDtdS,110409,297531,BANCADA DE MADEIRA REVESTIDA DE FORMICA,
1HUDvsNHWH,110409,275235,ILHA ESTAÇÃO DE TRABALHO EM MADEIRA,
1HhkgiHJxH,110409,209261,MICROSCOPIO BINOCULAR,
1Hn0NIq5TF,111104,709,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
1Ho2SJZNzA,110302,557,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
1I6eDduZqH,111705,12743,POLTRONA GIRATORIA PARA ESCRITORIO ESPALDAR,
1IBDsxBF4c,110409,245945,APARELHO ANALIZADOR DE PH,
1IItsd8Cdo,110409,277,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
1IiRH9gl5p,1113,10964,NOTEBOOK LENOVO L450,
1IjOjWMcS4,110409,334020,GAVETEIRO,
1J8dlGtU59,1101,6564,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
1JQgJDF2PC,1164,2490,CADEIRA FIXA AZUL ROYAL,
1JmpHR3I0L,111702,13741,MODELO ANATÔMICO DE DUPLA HÉLICE DE DNA,
1Jzep0aioZ,110409,275336,ARMARIO DE ACO,
1KEM200uwZ,110409,208290,CARTEIRA ESCOLAR UNIVERSITARIA DE,
1KUKZIIIH5,110427,2073,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
1L2gFPNM1E,110409,6647,CADEIRA GIRATÓRIA COM BRAÇOS MARTIFLEX,
1LBoWzzL82,111705,15909,CAPELA DE EXAUSTÃO DE GASES CQU800 220V,
1LEAhR5VqF,1164,8979,CARTEIRA ESCOLAR PARA CANHOTO,
1LXqRVxFwh,111612,2407,CADEIRA FIXA AZUL ROYAL,
1LZdUyz20j,1116,11156,POLTRONA FIXA,
1LuyWRGJEe,110405,4038,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
1Lv4ZT2l0C,110409,4252,ESTANTE INDUSTRIAL (ARMÁRIO ESTANTE),
1Lvk15WRgf,110409,223035,ESTANTE DE ACO ABERTA COM PRATELEIRAS,
1LzV6WUEuy,110302,3465,ARMÁRIO ALTO MISTO MED. 900X500X1600MM,
1MOPRuEW1r,110405,1987,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
1MccVWCs4m,111106,18373,PROJETOR ACER X1223HP 4,
1MqJL3FZA7,1113,238054,CADEIRA DE FERRO,
1NABZ4bGcP,1113,246468,QUADRO BRANCO MAGNETIZADO,
1NdHM4DAiF,1114,2556,CADEIRA FIXA AZUL ROYAL,
1ONiEEYLwl,1116,6599,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
1ORkIwdMkH,1123,1885,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
1OWaq3kjnK,1115,15954,MICROCOMPUTADOR DELL OPTIPLEX 3080 I3 16GB,
1Oj7JXFMmA,1117,1554,CADEIRA COMUM,
1Ok39cdKOy,1109,17998,MICROCOMPUTADOR NOTEBOOK HELIX/I5 LENOVO,
1P9vKXrgRO,1164,9171,CARTEIRA ESCOLAR PARA DESTRO,
1PCKmSl0AB,110409,237907,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
1PSmf6yS0S,1113,8710,MESA PARA REUNIÃO REDONDA 1,
1PUShbuGZa,111604,7388,COMPUTADOR DELL OPTIPLEX 7060,
1PYE1CImWu,1114,16270,ESFIGMOMANÔMETRO AJUSTE DIGITAL,
1Pr4USWlLe,1109,11182,POLTRONA FIXA,
1Q6X76uLiY,110409,324824,MODULO ISOLADOR,
1QVEJR2YqH,1164,10026,POLTRONA PARA AUDITORIO,
1Qc1HHKX9i,110409,240361,AIR SPLIT DE 18.000 BTUS 220V 6OHZ,
1QijSh9pEc,1115,12314,CADEIRA FIXA EM POLIPROPILENO,
1QoaTNZsYQ,1110,2415,CADEIRA FIXA AZUL ROYAL,
1Qu5Vq7b2K,112303,14088,MESA REFEITÓRIO 6 LUGARES,
1QvgFnEkmY,1115,2328,CADEIRA FIXA AZUL ROYAL,
1RD8QJ7nOM,110409,209278,BANCADA DE MADEIRA,
1RHd51sOLT,110301,13675,COMPUTADOR DELL OPTIPLEX 7070,
1RK7LHgpoa,110409,341887,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
1RRmnhAd1F,1102,8838,ARMÁRIO SUPER ALTO MEDINDO 800X500X2100,
1ReWYoF34Z,110409,253852,ARMARIO DE ACO,
1RpDrftbjH,1110,11938,APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL,
1S3k5JgJ7M,116319,324822,MODULO ISOLADOR,
1SNv8Je8Y5,1164,341678,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
1STtPDF35y,111101,4238,ARMÁRIO ESTANTE DE AÇO,
1Sha5QDQt0,1110,783,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
1Spci4Ga0r,110409,309678,AIR SPLIT DE 18.000 BTUS,
1TCrxaBpwn,110409,257613,CARTEIRA ESCOLAR UNIVERSITARIA DE,
1TFBKNumw0,1164,2676,CADEIRA FIXA AZUL ROYAL,
1TcDDWdFOo,1113,301064,ARMARIO DE MADEIRA COM PORTAS DE ABRIR,
1TknFNhomT,1104,12046,APARELHO DE AR CONDICIONADO TIPO SPLIT,
1TvKfL4FN7,110409,238834,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
1U1QygHvfp,1110,4100,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
1UKFopB4Ny,110409,319397,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
1UpheMhzoM,110409,820307,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
1V5Ir2T0Vd,110409,257538,CARTEIRA ESCOLAR UNIVERSITARIA DE,
1VARqfKII5,110409,257443,CARTEIRA ESCOLAR UNIVERSITARIA DE,
1VQbwvNgBu,1114,13500,SIMULADOR DE EXAME DE PRÓSTATA,
1Vdrnq9D0H,1110,1135,PEDESTAL PARA MICROFONE,
1VfxAkBcOE,1110,1176,DI DIRECT BOX,
1VtolxxeC3,110409,820573,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
1WDpPGfpVt,110409,821424,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
1WNDomQu08,110409,208499,CARTEIRA ESCOLAR UNIVERSITARIA DE,
1WWfvKldeV,110302,11853,SWITCH DE REDE CAMADA 2 - 24 PORTAS GIGABIT,
1WmPs182vQ,110409,820572,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
1WpP2gFOa4,1115,7054,CADEIRA EXECUTIVA GIRATÓRIA COM BRAÇOS,
1WucxC5YxO,110409,821592,RACK PARA SOM,
1Wuq17CXk9,110406,13003,ESTANTE METÁLICA ABERTA,
1X7ClcUauH,111104,10389,APARELHO TELEFONICO IP SIP T21,
1XA8DBCU0J,110409,341799,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
1XHpe1pKxm,111106,275181,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
1XMGxWH41d,1114,17442,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
1XVpuuy7dI,1117,4500,TV PANASONIC 49 POLEGADAS,
1XiezOWgts,1113,7955,APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL,
1XuAQ13EvG,110409,291024,MESA DE MADEIRA COM 03 GAVETAS,
1Y75D47RKh,111604,6478,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
1YIZBjo4ga,1116,11042,POLTRONA FIXA,
1YT1KoHRuy,110409,820292,MESA DE MADEIRA PARA LEITURA COM,
1YiNk81Kh2,112203,7171,CADEIRA EXECUTIVA GIRATÓRIA COM BRAÇOS,
1YjHOpp6YL,1164,3165,CARTEIRA ESCOLAR PARA DESTRO,
1ZVnT2iIo4,110409,319176,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
1ZmBEdkkzt,110409,821408,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
1bBKW3Ix9h,110409,264507,MICROCOMPUTADOR,
1bGdLGvBDm,116311,1944,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
1bPWw9rCkM,110409,250974,APARELHO DE AR CONDICIONADO DE 7.500 BTUS,
1bZChE2W6F,110302,13565,SWITCH ARUBA 2530 24G (J9776A),
1bnOuB8F0D,110409,13027,ARMÁRIO EM AÇO P/ ESCRITÓRIO,
1buOJsxCZ9,1117,8495,MESA RETA 800X600755,
1bwF5Zls5s,1113,15537,MICROCOMPUTADOR DELL OPTIPLEX 3080,
1cKYQfjVsA,1164,2786,CARTEIRA ESCOLAR PARA DESTRO,
1cYdKsfNus,1117,12715,POLTRONA GIRATORIA PARA ESCRITORIO ESPALDAR,
1cjNcFkrVI,1114,15425,BOMBA DE VÁCUO E COMPRESSOR LT215/40,
1ckS2lmHnR,1164,17762,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
1clHGBjdm9,1116,7346,COMPUTADOR DELL OPTIPLEX 7060,
1cxFEHUzvM,110409,820291,APARELHO DE AR CONDICIONADO DE 12.000 BTUS,
1czClptq3x,111607,10327,TELA DE PROJEÇÃO. TELA DE PROJEÇÃO RETRÁTIL DE,
1dFhoFLtJ0,116328,3684,MESA RETA MED 800 X 750 X 740MM,
1dmAtC6XV0,1110,1208,MICROFONE SM58 COM RESPOSTA DE FREQUENCIA,
1dnbDIgD5f,110409,257571,CARTEIRA ESCOLAR UNIVERSITARIA DE,
1dtn62VgWo,110409,253851,ARMARIO DE ACO,
1dxwQ26W3g,110409,235361,MESA PARA EXAME CLINICO,
1e1s7uCEgE,111604,6981,CADEIRA EXECUTIVA GIRATÓRIA SEM BRAÇOS PARA,
1e6CM2pmLX,1123,11677,APARELHO DE AR CONDICIONADO SPLIT F ELGIN,
1eJQ4OZFbE,111604,200,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
1eNjdfEEML,110409,239150,MODULO ISOLADOR,
1ePAbC1qoV,111606,14879,CADEIRA FIXA EMPILHÁVEL,
1ebCbLvCtJ,110409,821322,SUPORTE PARA LABORATORIO,
1f0LLrDXlA,110409,209195,AGITADOR MAGNETICO,
1f3cRvDldH,1113,14915,CADEIRA FIXA EMPILHÁVEL,
1fEkptVA6V,110409,258574,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
1fHyeeoip6,110409,209350,LUPA,
1fMu2IeXQM,110302,4094,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
1fTkLmiWjn,110409,239146,MODULO ISOLADOR,
1fao8ZgHET,1164,10159,POLTRONA PARA AUDITORIO,
1fzru6FJpw,1107,13938,COMPUTADOR DELL OPTIPLEX TIPO I -,
1g15wov32m,1116,6893,QUADRO BRANCO 3,
1g3rQTbeGz,111604,6471,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
1glnG6CLHC,1113,15540,MICROCOMPUTADOR DELL OPTIPLEX 3080,
1gqecNoVa8,111106,276301,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
1gsEZh53cH,111103,325608,DATA SHOW - PROJETOR DE MULTIMIDIA,
1gwmbU1BTs,1115,616,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
1h0B77Hknl,110409,258572,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
1hBAalNYXM,110409,13073,PRENSA MANUAL DE BANCADA,
1hGWT8J5Kx,110409,15071,BANDEJA RETANGULAR EM AÇO INOX,
1hR5QogKuj,110409,821593,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
1hgXifupnm,1164,18061,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
1iBazebxYx,1107,1022,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
1iC1fEM7vv,112303,14286,CADEIRA FIXA EMPILHÁVEL,
1iMmiyBd9F,1116,10539,APARELHO TELEFONICO IP SIP T21,
1iVZXP7RwC,110409,208536,MESA PARA MICROCOMPUTADOR,
1iWGiov6iv,111614,16995,BANQUETA GIRATORIA COM ASSENTO ESTOFADO,
1ifO5OVx9Y,110302,561,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
1ih5GmGSUU,1110,346,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
1jGKDCLspD,1117,3252,CARTEIRA ESCOLAR PARA DESTRO,
1jJOLjfxd7,1164,1720,CADEIRA COMUM,
